RelevanceID,DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,AssociationID,DisabilityID,DisabilityName,FrequencyID,FrequencyName,TemporalityID,TemporalityName,SeverityID,SeverityName,LossOfAbility,AssociationType,Defined
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116586,13,Writing,27215,Occasional,27180,Permanent limitation,27222,Low,n,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116587,31,Producing messages in sign language,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116588,32,Producing nonverbal messages,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116589,33,Writing messages,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116590,38,Standing,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116591,39,Sitting,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116592,40,Bending,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116593,41,Transferring oneself,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116594,43,Maintaining a standing position,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116595,44,Maintaining head position,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116596,46,Reaching and catching objects,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116597,47,Lifting and carrying objects,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116598,48,Handling objects (fine hand use),27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116599,50,Walking short distances,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116600,51,Walking long distances,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116601,52,"Performing vigorous activities (climbing, running, jumping, swimming,...)",27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116602,54,Washing oneself,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116603,55,"Caring for body parts (skin, teeth, nails, hair, genitals)",27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116604,58,Dressing/undressing,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116605,61,"Managing one's health (diet, medications, prevention, needs, assistance, monitoring)",27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116606,64,Staying asleep,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116607,65,Getting good quality sleep,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116608,66,Staying awake,27215,Occasional,27180,Permanent limitation,27222,Low,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116609,73,Moving around within the home,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116610,74,Moving around outside the home,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116611,76,Using transportation,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116612,77,Driving,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116613,87,Shopping,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116614,88,Cooking/preparing meals,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116615,89,Doing housework,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116616,90,Looking after/helping others,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116617,99,Engaging in paid work in a standard environment,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116618,100,Engaging in paid work in a supported/sheltered environment,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116619,101,Seeking employment,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116620,102,Performing professional tasks,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116621,111,Playing with others,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116622,113,Practicing sports,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116623,114,Participating in the arts and cultural activities,27215,Occasional,27180,Permanent limitation,27222,Low,n,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116624,115,Travelling,27201,Very frequent,27180,Permanent limitation,27236,Moderate,y,Disability,y
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116625,119,Temperature,,,,,,,y,Environmental factor,n
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116626,120,Humidity,,,,,,,y,Environmental factor,n
172,13880,98863,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98863,X-linked Emery-Dreifuss muscular dystrophy,Etiological subtype,Subtype of disorder,116627,131,Air quality,,,,,,,y,Environmental factor,n
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60433,52,"Performing vigorous activities (climbing, running, jumping, swimming,...)",27201,Very frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60434,54,Washing oneself,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60435,55,"Caring for body parts (skin, teeth, nails, hair, genitals)",27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60436,58,Dressing/undressing,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60437,59,Eating,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60438,60,Drinking,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60439,73,Moving around within the home,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60440,74,Moving around outside the home,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60441,76,Using transportation,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60442,77,Driving,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60443,87,Shopping,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60444,88,Cooking/preparing meals,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60445,89,Doing housework,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60446,90,Looking after/helping others,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60447,99,Engaging in paid work in a standard environment,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60448,101,Seeking employment,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60449,108,Carrying out daily routines,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60450,111,Playing with others,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60451,113,Practicing sports,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60452,115,Travelling,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60453,50,Walking short distances,27215,Occasional,27194,Transient limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60454,119,Temperature,,,,,,,y,Environmental factor,n
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60455,126,Seasonal cycles,,,,,,,y,Environmental factor,n
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60456,130,Vibrations,,,,,,,y,Environmental factor,n
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60415,5,Hearing/listening,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60416,21,Being aware of time,27215,Occasional,27194,Transient limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60417,22,Being aware of space,27215,Occasional,27194,Transient limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60418,30,Speaking,27215,Occasional,27194,Transient limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60419,31,Producing messages in sign language,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60420,32,Producing nonverbal messages,27215,Occasional,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60421,33,Writing messages,27208,Frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60422,35,Using communication devices,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,n,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60423,38,Standing,27208,Frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60424,40,Bending,27208,Frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60425,41,Transferring oneself,27208,Frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60426,43,Maintaining a standing position,27208,Frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60427,46,Reaching and catching objects,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60428,47,Lifting and carrying objects,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60429,48,Handling objects (fine hand use),27201,Very frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60430,50,Walking short distances,27208,Frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60431,51,Walking long distances,27201,Very frequent,27180,Permanent limitation,27271,Unspecified,y,Disability,y
166,14786,101075,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101075,X-linked Charcot-Marie-Tooth disease type 1,Disease,Disorder,60432,51,Walking long distances,27215,Occasional,27194,Transient limitation,27271,Unspecified,n,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196167,4,Seeing/watching,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196168,5,Hearing/listening,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196169,7,Acquiring language,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196170,8,Learning to read,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196171,9,Learning to write,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196172,10,Learning to calculate,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196173,12,Reading,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196174,13,Writing,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196175,14,Calculating,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196176,16,Focusing attention,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196177,19,Making decisions/taking initiatives/finding solutions,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196178,23,Communicating with others,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196179,25,Receiving spoken messages,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196180,26,Receiving messages in sign language,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196181,27,Receiving nonverbal messages,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196182,28,Receiving written messages,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196183,30,Speaking,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196184,31,Producing messages in sign language,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
198,16884,139396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=139396,X-linked cerebral adrenoleukodystrophy,Clinical subtype,Subtype of disorder,196185,32,Producing nonverbal messages,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
