DisorderID,OrphaCode,DisorderName,ExpertLink,TargetDisorderID,TargetOrphaCode,TargetName,RootDisorderID,RootCycle,AssociationTypeID,AssociationTypeName
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,31918,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,31919,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,31945,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,32056,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,32080,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,32086,,21485,Preferential parent
11896,89826,Rare skin disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826,11896,,,32394,,21485,Preferential parent
27321,521268,Sodium-dependent multivitamin transporter deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521268,10507,68367,Rare inborn errors of metabolism,27321,true,21485,Preferential parent
27322,521305,Proximal myopathy with focal depletion of mitochondria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521305,13024,98006,Rare neurologic disease,27322,true,21485,Preferential parent
27323,521308,Frontonasal dysplasia-bifid nose-upper limb anomalies syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521308,12469,93890,Rare developmental defect during embryogenesis,27323,true,21485,Preferential parent
27324,521390,Spastic paraplegia-intellectual disability-nystagmus-obesity syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521390,13024,98006,Rare neurologic disease,27324,true,21485,Preferential parent
27326,521406,Dystonia-parkinsonism-hypermanganesemia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521406,13024,98006,Rare neurologic disease,27326,true,21485,Preferential parent
11903,89838,Autosomal recessive generalized epidermolysis bullosa simplex,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89838,11896,89826,Rare skin disease,11903,true,21485,Preferential parent
27327,521411,Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521411,13024,98006,Rare neurologic disease,27327,true,21485,Preferential parent
27312,520820,Progressive external ophthalmoplegia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=520820,12984,97966,Rare ophthalmic disorder,27312,true,21485,Preferential parent
27314,521123,Radiation-induced plexopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521123,13024,98006,Rare neurologic disease,27314,true,21485,Preferential parent
27315,521127,Osteoradionecrosis of the mandible,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521127,12333,93419,Rare bone disease,27315,true,21485,Preferential parent
27316,521132,Radiation-induced disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521132,15031,108999,Rare disorder due to toxic effects,27316,true,21485,Preferential parent
27317,521219,Mirizzi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521219,10772,57146,Rare hepatic disease,27317,true,21485,Preferential parent
11895,89043,Rare dementia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89043,13024,98006,Rare neurologic disease,11895,true,21485,Preferential parent
27318,521232,Genetic primary orthostatic disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521232,13024,98006,Rare neurologic disease,27318,true,21485,Preferential parent
27319,521236,Primary orthostatic disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=521236,13024,98006,Rare neurologic disease,27319,true,21485,Preferential parent
11881,88949,MUC1-related autosomal dominant tubulointerstitial kidney disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88949,12456,93626,Rare renal disease,11881,true,21485,Preferential parent
11882,88950,UMOD-related autosomal dominant tubulointerstitial kidney disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88950,12456,93626,Rare renal disease,11882,true,21485,Preferential parent
11884,88991,Rare congenital non-syndromic heart malformation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88991,12469,93890,Rare developmental defect during embryogenesis,11884,true,21485,Preferential parent
11886,88993,Esophageal malformation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88993,12469,93890,Rare developmental defect during embryogenesis,11886,true,21485,Preferential parent
27311,520817,Isolated inherited retinal disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=520817,12984,97966,Rare ophthalmic disorder,27311,true,21485,Preferential parent
27310,520814,Rare disorder of the visual organs,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=520814,12984,97966,Rare ophthalmic disorder,27310,true,21485,Preferential parent
11872,88940,Pseudohypoaldosteronism type 2C,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88940,12456,93626,Rare renal disease,11872,true,21485,Preferential parent
11871,88939,Pseudohypoaldosteronism type 2B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88939,12456,93626,Rare renal disease,11871,true,21485,Preferential parent
27294,519930,Fungal keratitis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=519930,12984,97966,Rare ophthalmic disorder,27294,true,21485,Preferential parent
11870,88938,Pseudohypoaldosteronism type 2A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88938,12456,93626,Rare renal disease,11870,true,21485,Preferential parent
11856,88924,Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88924,12469,93890,Rare developmental defect during embryogenesis,11856,true,21485,Preferential parent
11850,88918,Autosomal dominant Alport syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88918,12456,93626,Rare renal disease,11850,true,21485,Preferential parent
11851,88919,Autosomal recessive Alport syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88919,12456,93626,Rare renal disease,11851,true,21485,Preferential parent
11849,88917,X-linked Alport syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88917,12456,93626,Rare renal disease,11849,true,21485,Preferential parent
12199,93256,Fragile X-associated tremor/ataxia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93256,13024,98006,Rare neurologic disease,12199,true,21485,Preferential parent
27494,528105,Hypohidrosis-electrolyte imbalance-lacrimal gland dysfunction-ichthyosis-xerostomia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528105,12456,93626,Rare renal disease,27494,true,21485,Preferential parent
27492,528091,Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528091,10507,68367,Rare inborn errors of metabolism,27492,true,21485,Preferential parent
27491,528084,Non-specific syndromic intellectual disability,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=528084,13024,98006,Rare neurologic disease,27491,true,21485,Preferential parent
12205,93262,Crouzon syndrome-acanthosis nigricans syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93262,12469,93890,Rare developmental defect during embryogenesis,12205,true,21485,Preferential parent
12203,93260,Pfeiffer syndrome type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93260,12469,93890,Rare developmental defect during embryogenesis,12203,true,21485,Preferential parent
12202,93259,Pfeiffer syndrome type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93259,12469,93890,Rare developmental defect during embryogenesis,12202,true,21485,Preferential parent
12201,93258,Pfeiffer syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93258,12469,93890,Rare developmental defect during embryogenesis,12201,true,21485,Preferential parent
12214,93271,"Short rib-polydactyly syndrome, Verma-Naumoff type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93271,12333,93419,Rare bone disease,12214,true,21485,Preferential parent
12212,93269,"Short rib-polydactyly syndrome, Majewski type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93269,12333,93419,Rare bone disease,12212,true,21485,Preferential parent
12213,93270,"Short rib-polydactyly syndrome, Saldino-Noonan type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93270,12333,93419,Rare bone disease,12213,true,21485,Preferential parent
12210,93267,Cloverleaf skull-multiple congenital anomalies syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93267,12469,93890,Rare developmental defect during embryogenesis,12210,true,21485,Preferential parent
12211,93268,"Short rib-polydactyly syndrome, Beemer-Langer type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93268,12333,93419,Rare bone disease,12211,true,21485,Preferential parent
12222,93282,"Spondyloepimetaphyseal dysplasia, PAPSS2 type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93282,12333,93419,Rare bone disease,12222,true,21485,Preferential parent
12223,93283,"Spondyloepiphyseal dysplasia, Kimberley type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93283,12333,93419,Rare bone disease,12223,true,21485,Preferential parent
12220,93279,Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93279,12333,93419,Rare bone disease,12220,true,21485,Preferential parent
12218,93276,Polyostotic fibrous dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93276,12333,93419,Rare bone disease,12218,true,21485,Preferential parent
12219,93277,Monostotic fibrous dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93277,12333,93419,Rare bone disease,12219,true,21485,Preferential parent
12216,93274,Thanatophoric dysplasia type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93274,12333,93419,Rare bone disease,12216,true,21485,Preferential parent
12165,93108,Renal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93108,12469,93890,Rare developmental defect during embryogenesis,12165,true,21485,Preferential parent
27460,527497,NKX6-2-related autosomal recessive hypomyelinating leukodystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=527497,13024,98006,Rare neurologic disease,27460,true,21485,Preferential parent
12164,93101,Renal hypoplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93101,12469,93890,Rare developmental defect during embryogenesis,12164,true,21485,Preferential parent
12167,93110,Posterior urethral valve,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93110,12469,93890,Rare developmental defect during embryogenesis,12167,true,21485,Preferential parent
12166,93109,Congenital megacalycosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93109,12469,93890,Rare developmental defect during embryogenesis,12166,true,21485,Preferential parent
27457,527450,Severe myopia-generalized joint laxity-short stature syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=527450,12333,93419,Rare bone disease,27457,true,21485,Preferential parent
12160,91547,Relapsing fever,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91547,10557,68416,Rare infectious disease,12160,true,21485,Preferential parent
12163,93100,"Renal agenesis, unilateral",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93100,12469,93890,Rare developmental defect during embryogenesis,12163,true,21485,Preferential parent
27458,527468,Diaphragmatic hernia-short bowel-asplenia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=527468,12469,93890,Rare developmental defect during embryogenesis,27458,true,21485,Preferential parent
12162,92050,Congenital tufting enteropathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=92050,12954,97935,Rare gastroenterologic disease,12162,true,21485,Preferential parent
12173,93160,Hypocalcemic vitamin D-resistant rickets,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93160,12333,93419,Rare bone disease,12173,true,21485,Preferential parent
12174,93164,Transient pseudohypoaldosteronism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93164,12456,93626,Rare renal disease,12174,true,21485,Preferential parent
12169,93114,Autosomal dominant intermediate Charcot-Marie-Tooth disease type E,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93114,13024,98006,Rare neurologic disease,12169,true,21485,Preferential parent
12168,93111,HNF1B-related autosomal dominant tubulointerstitial kidney disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93111,12996,97978,Rare endocrine disease,12168,true,21485,Preferential parent
12170,93126,Pauci-immune glomerulonephritis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93126,12456,93626,Rare renal disease,12170,true,21485,Preferential parent
12180,93177,Congenital bilateral megacalycosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93177,12469,93890,Rare developmental defect during embryogenesis,12180,true,21485,Preferential parent
12177,93172,"Renal dysplasia, unilateral",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93172,12469,93890,Rare developmental defect during embryogenesis,12177,true,21485,Preferential parent
12178,93173,"Renal dysplasia, bilateral",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93173,12469,93890,Rare developmental defect during embryogenesis,12178,true,21485,Preferential parent
12179,93176,Unilateral congenital megacalycosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93176,12469,93890,Rare developmental defect during embryogenesis,12179,true,21485,Preferential parent
12259,93322,Isolated tibial hemimelia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93322,12469,93890,Rare developmental defect during embryogenesis,12259,true,21485,Preferential parent
12258,93321,Isolated radial hemimelia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93321,12469,93890,Rare developmental defect during embryogenesis,12258,true,21485,Preferential parent
12257,93320,Isolated ulnar hemimelia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93320,12469,93890,Rare developmental defect during embryogenesis,12257,true,21485,Preferential parent
12262,93325,Autosomal dominant Kenny-Caffey syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93325,12333,93419,Rare bone disease,12262,true,21485,Preferential parent
12261,93324,Autosomal recessive Kenny-Caffey syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93324,12333,93419,Rare bone disease,12261,true,21485,Preferential parent
12260,93323,Isolated fibular hemimelia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93323,12469,93890,Rare developmental defect during embryogenesis,12260,true,21485,Preferential parent
12265,93329,Autosomal recessive omodysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93329,12333,93419,Rare bone disease,12265,true,21485,Preferential parent
12264,93328,Autosomal dominant omodysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93328,12333,93419,Rare bone disease,12264,true,21485,Preferential parent
12271,93336,Polydactyly of a triphalangeal thumb,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93336,12469,93890,Rare developmental defect during embryogenesis,12271,true,21485,Preferential parent
12270,93335,Postaxial polydactyly type B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93335,12469,93890,Rare developmental defect during embryogenesis,12270,true,21485,Preferential parent
12269,93334,Postaxial polydactyly type A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93334,12469,93890,Rare developmental defect during embryogenesis,12269,true,21485,Preferential parent
12268,93333,Pelviscapular dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93333,12469,93890,Rare developmental defect during embryogenesis,12268,true,21485,Preferential parent
12274,93339,Polydactyly of a biphalangeal thumb and/or hallux,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93339,12469,93890,Rare developmental defect during embryogenesis,12274,true,21485,Preferential parent
12272,93337,Polydactyly of an index finger,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93337,12469,93890,Rare developmental defect during embryogenesis,12272,true,21485,Preferential parent
27441,527276,Encephalopathy due to mitochondrial and peroxisomal fission defect,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=527276,13024,98006,Rare neurologic disease,27441,true,21485,Preferential parent
12273,93338,Polysyndactyly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93338,12469,93890,Rare developmental defect during embryogenesis,12273,true,21485,Preferential parent
12283,93349,X-linked spondyloepimetaphyseal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93349,12333,93419,Rare bone disease,12283,true,21485,Preferential parent
12280,93346,"Spondyloepimetaphyseal dysplasia congenita, Strudwick type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93346,12333,93419,Rare bone disease,12280,true,21485,Preferential parent
12281,93347,Anauxetic dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93347,12333,93419,Rare bone disease,12281,true,21485,Preferential parent
12287,93356,"Spondyloepimetaphyseal dysplasia, Missouri type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93356,12333,93419,Rare bone disease,12287,true,21485,Preferential parent
12284,93351,"Spondyloepimetaphyseal dysplasia, Irapa type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93351,12333,93419,Rare bone disease,12284,true,21485,Preferential parent
12285,93352,"Spondyloepimetaphyseal dysplasia, Shohat type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93352,12333,93419,Rare bone disease,12285,true,21485,Preferential parent
12224,93284,Spondyloepiphyseal dysplasia tarda,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93284,12333,93419,Rare bone disease,12224,true,21485,Preferential parent
12229,93292,Adenoma of pancreas,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93292,19592,250908,Rare neoplastic disease,12229,true,21485,Preferential parent
12230,93293,Okihiro syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93293,12469,93890,Rare developmental defect during embryogenesis,12230,true,21485,Preferential parent
12233,93296,Achondrogenesis type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93296,12333,93419,Rare bone disease,12233,true,21485,Preferential parent
12235,93298,Achondrogenesis type 1B,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93298,12333,93419,Rare bone disease,12235,true,21485,Preferential parent
12234,93297,Hypochondrogenesis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93297,12333,93419,Rare bone disease,12234,true,21485,Preferential parent
12236,93299,Achondrogenesis type 1A,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93299,12333,93419,Rare bone disease,12236,true,21485,Preferential parent
12239,93302,"Brachyolmia, Maroteaux type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93302,12333,93419,Rare bone disease,12239,true,21485,Preferential parent
12241,93304,Autosomal dominant brachyolmia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93304,12333,93419,Rare bone disease,12241,true,21485,Preferential parent
12244,93307,Multiple epiphyseal dysplasia type 4,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93307,12333,93419,Rare bone disease,12244,true,21485,Preferential parent
12245,93308,Multiple epiphyseal dysplasia type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93308,12333,93419,Rare bone disease,12245,true,21485,Preferential parent
12248,93311,Multiple epiphyseal dysplasia type 5,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93311,12333,93419,Rare bone disease,12248,true,21485,Preferential parent
12251,93314,"Spondylometaphyseal dysplasia, Kozlowski type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93314,12333,93419,Rare bone disease,12251,true,21485,Preferential parent
12252,93315,"Spondylometaphyseal dysplasia, 'corner fracture' type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93315,12333,93419,Rare bone disease,12252,true,21485,Preferential parent
12253,93316,"Spondylometaphyseal dysplasia, Schmidt type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93316,12333,93419,Rare bone disease,12253,true,21485,Preferential parent
12254,93317,"Spondylometaphyseal dysplasia, Sedaghatian type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93317,12333,93419,Rare bone disease,12254,true,21485,Preferential parent
12078,90692,Rare endocrine growth disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90692,12996,97978,Rare endocrine disease,12078,true,21485,Preferential parent
27631,529962,17q24.2 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529962,12469,93890,Rare developmental defect during embryogenesis,27631,true,21485,Preferential parent
27630,529864,Secondary erythromelalgia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529864,11896,89826,Rare skin disease,27630,true,21485,Preferential parent
27629,529852,Combined hepatocellular carcinoma and cholangiocarcinoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529852,19592,250908,Rare neoplastic disease,27629,true,21485,Preferential parent
12074,90673,Hypothyroidism due to TSH receptor mutations,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90673,12996,97978,Rare endocrine disease,12074,true,21485,Preferential parent
12075,90674,Isolated thyroid-stimulating hormone deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90674,12996,97978,Rare endocrine disease,12075,true,21485,Preferential parent
27624,529831,Letrozole toxicity,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529831,15031,108999,Rare disorder due to toxic effects,27624,true,21485,Preferential parent
27620,529808,Chronic bilirubin encephalopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529808,13024,98006,Rare neurologic disease,27620,true,21485,Preferential parent
12066,90658,Charcot-Marie-Tooth disease type 1E,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90658,13024,98006,Rare neurologic disease,12066,true,21485,Preferential parent
27619,529799,Acute bilirubin encephalopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529799,13024,98006,Rare neurologic disease,27619,true,21485,Preferential parent
12095,90791,Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90791,12469,93890,Rare developmental defect during embryogenesis,12095,true,21485,Preferential parent
12094,90790,Congenital lipoid adrenal hyperplasia due to STAR deficency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90790,12469,93890,Rare developmental defect during embryogenesis,12094,true,21485,Preferential parent
12091,90787,"46,XY difference of sex development due to testicular steroidogenesis defect",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90787,12469,93890,Rare developmental defect during embryogenesis,12091,true,21485,Preferential parent
12090,90786,"46,XY difference of sex development due to adrenal and testicular steroidogenesis defect",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90786,12469,93890,Rare developmental defect during embryogenesis,12090,true,21485,Preferential parent
12089,90783,"46,XY difference of sex development due to a testosterone synthesis defect",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90783,12469,93890,Rare developmental defect during embryogenesis,12089,true,21485,Preferential parent
12087,90776,"46,XX difference of sex development induced by fetal androgens excess",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90776,12469,93890,Rare developmental defect during embryogenesis,12087,true,21485,Preferential parent
12085,90771,Difference of sex development,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90771,12469,93890,Rare developmental defect during embryogenesis,12085,true,21485,Preferential parent
27636,529980,Inflammatory bowel disease-recurrent sinopulmonary infections syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529980,12954,97935,Rare gastroenterologic disease,27636,true,21485,Preferential parent
27637,530033,Dermoid or epidermoid cyst of the central nervous system,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=530033,12469,93890,Rare developmental defect during embryogenesis,27637,true,21485,Preferential parent
27634,529974,Immune dysregulation with inflammatory bowel disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529974,13022,98004,Rare immune disease,27634,true,21485,Preferential parent
27635,529977,Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections-lymphopenia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529977,12954,97935,Rare gastroenterologic disease,27635,true,21485,Preferential parent
12081,90695,Non-acquired panhypopituitarism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90695,12996,97978,Rare endocrine disease,12081,true,21485,Preferential parent
27632,529965,Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529965,12469,93890,Rare developmental defect during embryogenesis,27632,true,21485,Preferential parent
27633,529970,Male infertility due to acephalic spermatozoa,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529970,13065,98047,Rare infertility,27633,true,21485,Preferential parent
12044,90400,Scleromyxedema without monoclonal gammopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90400,11896,89826,Rare skin disease,12044,true,21485,Preferential parent
12045,90625,Rare X-linked non-syndromic sensorineural deafness type DFN,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90625,13054,98036,Rare otorhinolaryngologic disease,12045,true,21485,Preferential parent
12046,90635,Rare autosomal dominant non-syndromic sensorineural deafness type DFNA,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90635,13054,98036,Rare otorhinolaryngologic disease,12046,true,21485,Preferential parent
12047,90636,Rare autosomal recessive non-syndromic sensorineural deafness type DFNB,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90636,13054,98036,Rare otorhinolaryngologic disease,12047,true,21485,Preferential parent
12040,90396,Acral persistent papular mucinosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90396,11896,89826,Rare skin disease,12040,true,21485,Preferential parent
27593,529468,Monoclonal mast cell activation syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=529468,19592,250908,Rare neoplastic disease,27593,true,21485,Preferential parent
