DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,PrevalenceID,Source,PrevalenceTypeID,PrevalenceTypeName,QualificationID,QualificationName,PrevalenceClassID,PrevalenceClassName,ValMoy,GeographicID,GeographicName,ValidationStatusID,ValidationStatusName
21467,314002,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314002,Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome,Malformation syndrome,Disorder,9941,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21466,313947,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313947,2q23.1 microduplication syndrome,Malformation syndrome,Disorder,9938,22085900[PMID],23697,Cases/families,23718,Case(s),,,2.0,23844,Worldwide,25958,Validated
21466,313947,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313947,2q23.1 microduplication syndrome,Malformation syndrome,Disorder,9939,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21465,313936,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313936,PENS syndrome,Disease,Disorder,9936,22414678[PMID]_21315481[PMID],23697,Cases/families,23718,Case(s),,,13.0,23844,Worldwide,25958,Validated
21465,313936,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313936,PENS syndrome,Disease,Disorder,9937,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21464,313920,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313920,Epstein-Barr virus-associated gastric carcinoma,Disease,Disorder,9934,22392024[PMID]_ORPHANET,23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.2,23844,Worldwide,25965,Not yet validated
21464,313920,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313920,Epstein-Barr virus-associated gastric carcinoma,Disease,Disorder,9935,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21462,313906,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313906,Congenital pancreatic cyst,Morphological anomaly,Disorder,9932,19231513[PMID]_2202976[PMID],23697,Cases/families,23718,Case(s),,,10.0,23844,Worldwide,25958,Validated
21462,313906,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313906,Congenital pancreatic cyst,Morphological anomaly,Disorder,9933,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21461,313892,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313892,Developmental and speech delay due to SOX5 deficiency,Clinical subtype,Subtype of disorder,9930,26111154[PMID]_29477873[PMID],23697,Cases/families,23718,Case(s),,,14.0,23844,Worldwide,25958,Validated
21461,313892,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313892,Developmental and speech delay due to SOX5 deficiency,Clinical subtype,Subtype of disorder,9931,ORPHANET_29477873[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21460,313884,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313884,12p12.1 microdeletion syndrome,Clinical subtype,Subtype of disorder,9928,22290657[PMID]_29477873[PMID],23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
21460,313884,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313884,12p12.1 microdeletion syndrome,Clinical subtype,Subtype of disorder,9929,ORPHANET_29477873[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21459,313855,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313855,FGFR2-related bent bone dysplasia,Disease,Disorder,9926,27240702[PMID],23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
21459,313855,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313855,FGFR2-related bent bone dysplasia,Disease,Disorder,9927,ORPHANET_27240702[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21458,313850,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313850,Infantile cerebellar-retinal degeneration,Disease,Disorder,9924,22405087[PMID]_25351951[PMID],23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
21458,313850,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313850,Infantile cerebellar-retinal degeneration,Disease,Disorder,9925,ORPHANET_22405087[PMID]_25351951[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21457,313846,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313846,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome,Disease,Disorder,9922,22341969[PMID],23697,Cases/families,23718,Case(s),,,24.0,23844,Worldwide,25958,Validated
21457,313846,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313846,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome,Disease,Disorder,9923,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21456,313838,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313838,Coats plus syndrome,Disease,Disorder,9921,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
21452,313800,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313800,Retinal dystrophy-optic nerve edema-splenomegaly-anhidrosis-migraine headache syndrome,Disease,Disorder,9917,22307799[PMID],23697,Cases/families,23718,Case(s),,,3.0,23844,Worldwide,25958,Validated
21452,313800,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313800,Retinal dystrophy-optic nerve edema-splenomegaly-anhidrosis-migraine headache syndrome,Disease,Disorder,9918,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21453,313808,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia,Disease,Disorder,9919,22197934[PMID]_10668715[PMID],23697,Cases/families,23718,Case(s),,,27.0,23844,Worldwide,25958,Validated
21453,313808,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia,Disease,Disorder,9920,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21450,313781,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313781,20p13 microdeletion syndrome,Malformation syndrome,Disorder,9913,22274139[PMID]_23165892[PMID],23697,Cases/families,23718,Case(s),,,4.0,23844,Worldwide,25958,Validated
21450,313781,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313781,20p13 microdeletion syndrome,Malformation syndrome,Disorder,9914,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21451,313795,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313795,Jawad syndrome,Malformation syndrome,Disorder,9915,21998596[PMID]_8434622[PMID],23697,Cases/families,23718,Case(s),,,4.0,23844,Worldwide,25958,Validated
21451,313795,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313795,Jawad syndrome,Malformation syndrome,Disorder,9916,ORPHANET_21998596[PMID]_8434622[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21449,313772,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome,Disease,Disorder,9911,22022284[PMID],23697,Cases/families,23718,Case(s),,,2.0,23844,Worldwide,25958,Validated
21449,313772,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome,Disease,Disorder,9912,ORPHANET_22022284[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21501,314603,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314603,Autosomal recessive spastic ataxia with leukoencephalopathy,Disease,Disorder,9994,22448145[PMID],23697,Cases/families,23718,Case(s),,,54.0,23844,Worldwide,25958,Validated
21501,314603,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314603,Autosomal recessive spastic ataxia with leukoencephalopathy,Disease,Disorder,9995,ORPHANET_22448145[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21500,314597,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314597,Chudley-McCullough syndrome,Malformation syndrome,Disorder,9992,ORPHANET,23697,Cases/families,23718,Case(s),,,25.0,23844,Worldwide,25958,Validated
21500,314597,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314597,Chudley-McCullough syndrome,Malformation syndrome,Disorder,9993,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21502,314613,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314613,Growing teratoma syndrome,Particular clinical situation in a disease or syndrome,Disorder,9996,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21497,314575,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314575,Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,Malformation syndrome,Disorder,9986,22611637[PMID],23697,Cases/families,23718,Case(s),,,2.0,23844,Worldwide,25958,Validated
21497,314575,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314575,Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,Malformation syndrome,Disorder,9987,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21496,314572,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314572,Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome,Disease,Disorder,9984,22436252[PMID],23697,Cases/families,23718,Case(s),,,3.0,23844,Worldwide,25958,Validated
21496,314572,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314572,Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome,Disease,Disorder,9985,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21499,314588,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314588,Distal triplication 15q syndrome,Etiological subtype,Subtype of disorder,9990,24793337[PMID],23697,Cases/families,23718,Case(s),,,23.0,23844,Worldwide,25958,Validated
21499,314588,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314588,Distal triplication 15q syndrome,Etiological subtype,Subtype of disorder,9991,ORPHANET_24793337[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21498,314585,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314585,15q overgrowth syndrome,Malformation syndrome,Disorder,9988,19133692[PMID],23697,Cases/families,23718,Case(s),,,12.0,23844,Worldwide,25958,Validated
21498,314585,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314585,15q overgrowth syndrome,Malformation syndrome,Disorder,9989,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21492,314485,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314485,Young adult-onset distal hereditary motor neuropathy,Disease,Disorder,9978,22522442[PMID],23697,Cases/families,23718,Case(s),,,3.0,23844,Worldwide,25958,Validated
21492,314485,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314485,Young adult-onset distal hereditary motor neuropathy,Disease,Disorder,9979,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21495,314566,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314566,Primary progressive apraxia of speech,Disease,Disorder,9982,22382356[PMID]_23078273[PMID],23697,Cases/families,23718,Case(s),,,16.0,23844,Worldwide,25958,Validated
21495,314566,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314566,Primary progressive apraxia of speech,Disease,Disorder,9983,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21494,314555,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314555,Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome,Malformation syndrome,Disorder,9980,22581230[PMID],23697,Cases/families,23718,Case(s),,,5.0,23844,Worldwide,25958,Validated
21494,314555,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314555,Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome,Malformation syndrome,Disorder,9981,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21489,314466,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314466,Atypical Meigs syndrome,Clinical syndrome,Disorder,9974,7112481[PMID]_9336761[PMID]_12632574[PMID]_12087934[PMID]_15739106[PMID],23697,Cases/families,23718,Case(s),,,9.0,23844,Worldwide,25958,Validated
21489,314466,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314466,Atypical Meigs syndrome,Clinical syndrome,Disorder,9975,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21488,314459,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314459,Pseudo-Meigs syndrome,Clinical syndrome,Disorder,9973,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21491,314478,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314478,Ovarian fibrothecoma,Disease,Disorder,9977,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21490,314473,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314473,Ovarian fibroma,Disease,Disorder,9976,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21484,314422,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314422,Ameloblastic carcinoma,Disease,Disorder,9968,22493395[PMID]_19674470[PMID]_23251064[PMID]_23099227[PMID],23697,Cases/families,23718,Case(s),,,40.0,23844,Worldwide,25958,Validated
21484,314422,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314422,Ameloblastic carcinoma,Disease,Disorder,9969,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21486,314432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314432,Spigelian hernia-cryptorchidism syndrome,Malformation syndrome,Disorder,9970,20680633[PMID],23697,Cases/families,23718,Case(s),,,15.0,23844,Worldwide,25958,Validated
21486,314432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314432,Spigelian hernia-cryptorchidism syndrome,Malformation syndrome,Disorder,9971,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21487,314451,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314451,Meigs syndrome,Clinical syndrome,Disorder,9972,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21480,314394,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome,Disease,Disorder,9961,22440536[PMID]_22840364[PMID]_22840363[PMID],23697,Cases/families,23718,Case(s),,,14.0,23844,Worldwide,25958,Validated
21480,314394,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome,Disease,Disorder,9962,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21481,314399,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314399,Autosomal dominant aplasia and myelodysplasia,Disease,Disorder,9963,22541560[PMID],23697,Cases/families,23718,Case(s),,,6.0,23844,Worldwide,25958,Validated
21481,314399,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314399,Autosomal dominant aplasia and myelodysplasia,Disease,Disorder,9964,ORPHANET_22541560[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21482,314404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome,Disease,Disorder,9965,EXPERT,23697,Cases/families,23718,Case(s),,,80.0,23844,Worldwide,25958,Validated
21482,314404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome,Disease,Disorder,9966,ORPHANET_22328086[PMID]_23904686[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21483,314419,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314419,Ameloblastoma,Disease,Disorder,9967,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21476,314373,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314373,Chronic infantile diarrhea due to guanylate cyclase 2C overactivity,Disease,Disorder,9953,22436048[PMID],23697,Cases/families,23718,Case(s),,,32.0,23844,Worldwide,25958,Validated
21476,314373,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314373,Chronic infantile diarrhea due to guanylate cyclase 2C overactivity,Disease,Disorder,9954,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21477,314376,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Disease,Disorder,9955,22521417[PMID]_25370039[PMID],23697,Cases/families,23718,Case(s),,,16.0,23844,Worldwide,25958,Validated
21477,314376,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,Disease,Disorder,9956,ORPHANET_22521417[PMID]_25370039[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21478,314381,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314381,Hereditary sensory and autonomic neuropathy type 6,Disease,Disorder,9957,22522446[PMID],23697,Cases/families,23718,Case(s),,,4.0,23844,Worldwide,25958,Validated
21478,314381,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314381,Hereditary sensory and autonomic neuropathy type 6,Disease,Disorder,9958,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21479,314389,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314389,Xq12-q13.3 duplication syndrome,Malformation syndrome,Disorder,9959,22213401[PMID],23697,Cases/families,23718,Case(s),,,3.0,23844,Worldwide,25958,Validated
21479,314389,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314389,Xq12-q13.3 duplication syndrome,Malformation syndrome,Disorder,9960,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21472,314034,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314034,7p22.1 microduplication syndrome,Malformation syndrome,Disorder,9948,ORPHANET_26297194[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21472,314034,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314034,7p22.1 microduplication syndrome,Malformation syndrome,Disorder,12005,26297194[PMID],23697,Cases/families,23718,Case(s),,,5.0,23844,Worldwide,25958,Validated
21474,314041,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314041,Marfanoid habitus-inguinal hernia-advanced bone age syndrome,Malformation syndrome,Disorder,9949,22489068[PMID],23697,Cases/families,23718,Case(s),,,2.0,23844,Worldwide,25958,Validated
21474,314041,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314041,Marfanoid habitus-inguinal hernia-advanced bone age syndrome,Malformation syndrome,Disorder,9950,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21475,314051,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome,Disease,Disorder,9951,22492562[PMID]_23008233[PMID]_25854774[PMID],23697,Cases/families,23718,Case(s),,,14.0,23844,Worldwide,25958,Validated
21475,314051,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome,Disease,Disorder,9952,ORPHANET_22492562[PMID]_23008233[PMID]_25854774[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21249,306674,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306674,Kufor-Rakeb syndrome,Disease,Disorder,11696,20853184[PMID]_21094623[PMID]_DOI: 10.1002/mdc3.12175[OTHER],23697,Cases/families,23718,Case(s),,,16.0,23844,Worldwide,25958,Validated
21249,306674,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306674,Kufor-Rakeb syndrome,Disease,Disorder,11697,ORPHANET_20853184[PMID]_21094623[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21248,306669,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306669,Hemiparkinsonism-hemiatrophy syndrome,Disease,Disorder,13470,ORPHANET_23986429[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21248,306669,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306669,Hemiparkinsonism-hemiatrophy syndrome,Disease,Disorder,13471,23986429[PMID],23697,Cases/families,23718,Case(s),,,68.0,23844,Worldwide,25958,Validated
21262,306741,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306741,Hemidystonia-hemiatrophy syndrome,Disease,Disorder,9898,[EXPERT]_ORPHANET,23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
21262,306741,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306741,Hemidystonia-hemiatrophy syndrome,Disease,Disorder,9899,[EXPERT]_ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21261,306734,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306734,"Primary dystonia, DYT21 type",Disease,Disorder,12079,21301909[PMID],23697,Cases/families,23718,Case(s),,,16.0,23844,Worldwide,25958,Validated
21261,306734,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306734,"Primary dystonia, DYT21 type",Disease,Disorder,12080,ORPHANET_21301909[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21260,306731,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=306731,Sydenham chorea,Particular clinical situation in a disease or syndrome,Disorder,14654,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
21301,308166,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308166,Erythrokeratoderma variabilis progressiva,Clinical group,Group of disorders,11282,24393603[PMID]_[EXPERT],23669,Point prevalence,23711,Value and class,23760,<1 / 1 000 000,0.046,24369,France,25958,Validated
21306,308386,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308386,Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,Etiological subtype,Subtype of disorder,12924,ORPHANET_European Medicines Agency 2010[INST],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25958,Validated
21310,308410,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308410,Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,Disease,Disorder,9900,24449431[PMID],23697,Cases/families,23725,Family(ies),,,5.0,23844,Worldwide,25958,Validated
21310,308410,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308410,Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,Disease,Disorder,9901,24449431[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21311,308425,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308425,Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency,Disease,Disorder,13330,27699154[PMID],23697,Cases/families,23718,Case(s),,,7.0,23844,Worldwide,25958,Validated
21311,308425,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=308425,Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency,Disease,Disorder,13331,ORPHANET_27699154[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
21283,307766,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307766,Curly hair-acral keratoderma-caries syndrome,Disease,Disorder,12651,11453928[PMID],23697,Cases/families,23718,Case(s),,,14.0,23844,Worldwide,25958,Validated
21283,307766,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=307766,Curly hair-acral keratoderma-caries syndrome,Disease,Disorder,12652,ORPHANET_11453928[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
