,VEC_DIM,PMD,CMBZ,GS,DIST_A,DIST_B,DIST_C,CONFIG_TIME,COMPUTE_TIME
4756,50.0,13.0,"[60, 40, 60]",30.0,1.8690428632833854e-06,1.6998159335132932e-06,0.9988854915399822,0.15825247764587402,0.018753767013549805
4757,50.0,13.0,"[60, 40, 60]",40.0,1.926674704078489e-09,1.843265693141399e-09,8.893950844304426e-07,0.1659097671508789,0.02147221565246582
4758,50.0,14.0,"[60, 30, 60]",20.0,0.00422958937063691,0.004355003105771337,1.3748190722904232,0.3632230758666992,0.04469490051269531
4759,50.0,14.0,"[60, 30, 60]",30.0,3.954136288654651e-06,4.433464001156872e-06,0.0023769315804674524,0.3852274417877197,0.05910825729370117
4760,50.0,14.0,"[60, 30, 60]",40.0,4.876429248909675e-09,3.697608883942384e-09,1023.0937619368418,0.3601856231689453,0.042870521545410156
4761,50.0,14.0,"[60, 40, 60]",20.0,0.004066728589278954,0.0032736861290747175,5.03296681246845,0.40253496170043945,0.04555630683898926
4762,50.0,14.0,"[60, 40, 60]",30.0,5.017051627093766e-06,3.568933573011106e-06,0.996470660262856,0.3981814384460449,0.04682564735412598
4763,50.0,14.0,"[60, 40, 60]",40.0,3.6563544521174776e-09,3.488012843736701e-09,1.5522868816972353e-06,0.37247228622436523,0.04640460014343262
4764,50.0,15.0,"[60, 30, 60]",20.0,0.008753824383424598,0.008589965238365742,0.6724082553549386,0.8020772933959961,0.10642337799072266
4765,50.0,15.0,"[60, 30, 60]",30.0,7.861155882570434e-06,8.635826154210545e-06,0.004401390545478529,0.8829329013824463,0.09648418426513672
4766,50.0,15.0,"[60, 30, 60]",40.0,8.40468810037764e-09,7.987636238904873e-09,1023.2500470697629,0.7540569305419922,0.09237122535705566
4767,50.0,15.0,"[60, 40, 60]",20.0,0.008212330981528723,0.008878860482592782,1.6133466942047066,0.7655763626098633,0.11045455932617188
4768,50.0,15.0,"[60, 40, 60]",30.0,1.0254680106560559e-05,8.878970789388834e-06,0.9950503016787391,0.7872142791748047,0.08954787254333496
4769,50.0,15.0,"[60, 40, 60]",40.0,8.031319273089753e-09,7.313086419799262e-09,3.467092035830315e-07,0.7514002323150635,0.08932352066040039
4770,50.0,13.0,"[60, 30, 60]",20.0,0.002120704982573313,0.0017816370504472386,0.11312854969176037,0.1731891632080078,0.02037525177001953
4771,50.0,13.0,"[60, 30, 60]",30.0,2.0460121457951165e-06,2.1714261510519987e-06,0.001399425594817952,0.1662306785583496,0.01918959617614746
4772,50.0,13.0,"[60, 30, 60]",40.0,1.9398078169356097e-09,1.5770443841892463e-09,1023.0468766806284,0.17198920249938965,0.021526575088500977
4773,50.0,13.0,"[60, 40, 60]",20.0,0.002262310211330273,0.0022119326481962478,1.6399671630443917,0.16816973686218262,0.020896434783935547
4774,50.0,13.0,"[60, 40, 60]",30.0,2.175967746840755e-06,1.9638773007273093e-06,0.9979733544134534,0.17901253700256348,0.021332502365112305
4775,50.0,13.0,"[60, 40, 60]",40.0,2.1470165071312597e-09,2.2567080071043333e-09,6.761209928534495e-08,0.18665742874145508,0.0207061767578125
4776,50.0,14.0,"[60, 30, 60]",20.0,0.0039537890480530555,0.00470602628507609,2.1211261747505574,0.3517301082611084,0.038887977600097656
4777,50.0,14.0,"[60, 30, 60]",30.0,4.025799495363089e-06,3.924884115678725e-06,0.00018000660810840724,0.34790658950805664,0.04446601867675781
4778,50.0,14.0,"[60, 30, 60]",40.0,2.416392152236276e-09,3.6871415518922677e-09,1023.0937619137196,0.3583858013153076,0.03883075714111328
4779,50.0,14.0,"[60, 40, 60]",20.0,0.004093919435939917,0.004738742196373823,1.7914348844048609,0.34830760955810547,0.04978179931640625
4780,50.0,14.0,"[60, 40, 60]",30.0,3.6945047795287836e-06,4.187615704235236e-06,0.9931566158641829,0.36264705657958984,0.039716482162475586
4781,50.0,14.0,"[60, 40, 60]",40.0,2.762674777654852e-09,3.7002141293532597e-09,6.777904494952238e-07,0.32686400413513184,0.03962993621826172
4782,50.0,15.0,"[60, 30, 60]",20.0,0.007495841536338244,0.009212087372951972,5.195427315273005,0.7495598793029785,0.0868067741394043
4783,50.0,15.0,"[60, 30, 60]",30.0,1.0971650721498448e-05,1.0376825672711626e-05,0.003096439085791146,0.7647449970245361,0.08577108383178711
4784,50.0,15.0,"[60, 30, 60]",40.0,8.367535037052498e-09,9.97366272758401e-09,1023.2500168569107,0.7529194355010986,0.0865938663482666
4785,50.0,15.0,"[60, 40, 60]",20.0,0.006715232669666126,0.009667125303028629,8.938685998841574,0.7550523281097412,0.0899655818939209
4786,50.0,15.0,"[60, 40, 60]",30.0,6.68745263712573e-06,9.328597655066133e-06,1.0051233338412702,0.8056230545043945,0.09164714813232422
4787,50.0,15.0,"[60, 40, 60]",40.0,7.798673357803946e-09,7.936514276755078e-09,2.179099603368817e-06,0.6866600513458252,0.08966803550720215
4788,50.0,13.0,"[60, 30, 60]",20.0,0.002865850700322692,0.002229803315427833,1.6598043726704954,0.16545510292053223,0.0185697078704834
4789,50.0,13.0,"[60, 30, 60]",30.0,2.1816488500799035e-06,1.5471724281418326e-06,0.0012726327414909204,0.16051244735717773,0.0191800594329834
4790,50.0,13.0,"[60, 30, 60]",40.0,2.4584549376675856e-09,2.6425913246290154e-09,1023.0468774842768,0.16667747497558594,0.018795251846313477
4791,50.0,13.0,"[60, 40, 60]",20.0,0.0027023190834581977,0.002106265636347268,4.963216573310954,0.1712179183959961,0.020602703094482422
4792,50.0,13.0,"[60, 40, 60]",30.0,2.7881281058319005e-06,2.351208852705754e-06,0.9986503129721848,0.17489099502563477,0.019062280654907227
4793,50.0,13.0,"[60, 40, 60]",40.0,1.7599496152890553e-09,1.721817423079437e-09,3.090346067107478e-06,0.16631579399108887,0.019197702407836914
4794,50.0,14.0,"[60, 30, 60]",20.0,0.004336028469367552,0.003811269966815933,7.687245902673573,0.33183956146240234,0.036939144134521484
4795,50.0,14.0,"[60, 30, 60]",30.0,5.7083487229305194e-06,3.5552827709415835e-06,0.014691241006028036,0.34333205223083496,0.04158926010131836
4796,50.0,14.0,"[60, 30, 60]",40.0,4.237149019184732e-09,3.572286493333528e-09,1023.09375108549,0.340043306350708,0.0397951602935791
4797,50.0,14.0,"[60, 40, 60]",20.0,0.005108398951894101,0.004642348882586042,4.340083414978927,0.3162713050842285,0.03711891174316406
4798,50.0,14.0,"[60, 40, 60]",30.0,4.464773973728227e-06,4.350351186839607e-06,0.9978809818407918,0.330167293548584,0.040282487869262695
4799,50.0,14.0,"[60, 40, 60]",40.0,3.296530174195681e-09,4.04181018196374e-09,8.023775677681421e-06,0.33549046516418457,0.041027069091796875
4800,50.0,15.0,"[60, 30, 60]",20.0,0.00843555365608792,0.010394168294059992,20.63028203594656,0.7153146266937256,0.0810697078704834
4801,50.0,15.0,"[60, 30, 60]",30.0,9.64052000797056e-06,6.4439798298566316e-06,0.02666393078944041,0.6731874942779541,0.08394289016723633
4802,50.0,15.0,"[60, 30, 60]",40.0,7.562818827854751e-09,6.690324495041745e-09,1023.250044064213,0.695622444152832,0.08174800872802734
4803,50.0,15.0,"[60, 40, 60]",20.0,0.010068188524679705,0.008722570250046009,17.69027100699926,0.7278201580047607,0.08017086982727051
4804,50.0,15.0,"[60, 40, 60]",30.0,8.488239703078364e-06,8.798265092817316e-06,1.0053742281768154,0.6814713478088379,0.08001399040222168
4805,50.0,15.0,"[60, 40, 60]",40.0,9.791548954602609e-09,6.758112310828549e-09,2.8737069181242043e-05,0.726813554763794,0.08522725105285645
4806,50.0,13.0,"[60, 30, 60]",20.0,0.0020307929314065816,0.0022742431736001135,0.8619974274960893,0.1646413803100586,0.01921248435974121
4807,50.0,13.0,"[60, 30, 60]",30.0,1.6606469835720046e-06,2.175420360151097e-06,0.0011377561199194238,0.16807341575622559,0.019911527633666992
4808,50.0,13.0,"[60, 30, 60]",40.0,2.2229522611053563e-09,2.412159121586516e-09,1023.046873570801,0.16683459281921387,0.018700122833251953
4809,50.0,13.0,"[60, 40, 60]",20.0,0.00247937394510727,0.0030151657989409804,0.17150301215679553,0.16357421875,0.01871490478515625
4810,50.0,13.0,"[60, 40, 60]",30.0,2.0927652154236743e-06,2.400298090237005e-06,0.9979704719646518,0.15927672386169434,0.01824808120727539
4811,50.0,13.0,"[60, 40, 60]",40.0,2.7963549791891384e-09,2.3817404869644283e-09,1.076958635950547e-06,0.15786242485046387,0.017185688018798828
4812,50.0,14.0,"[60, 30, 60]",20.0,0.004928697425215624,0.004817971414924795,2.577201796622563,0.32520151138305664,0.041810035705566406
4813,50.0,14.0,"[60, 30, 60]",30.0,4.263236772124029e-06,3.7896467445264787e-06,0.0005291593923563897,0.34041929244995117,0.039502859115600586
4814,50.0,14.0,"[60, 30, 60]",40.0,4.4416647801914885e-09,4.416198573563651e-09,1023.0937596012009,0.3338916301727295,0.03731584548950195
4815,50.0,14.0,"[60, 40, 60]",20.0,0.004454484738536589,0.003739157239866146,1.4235383298978908,0.3324103355407715,0.03883647918701172
4816,50.0,14.0,"[60, 40, 60]",30.0,3.9139407708813626e-06,3.98571695049731e-06,0.9997612819542366,0.3297562599182129,0.03956794738769531
4817,50.0,14.0,"[60, 40, 60]",40.0,4.094439593247926e-09,3.886411343060323e-09,2.0816187803652055e-06,0.3372933864593506,0.04026174545288086
4818,50.0,15.0,"[60, 30, 60]",20.0,0.009425390047095914,0.009145444966448221,6.392812138677377,0.720982551574707,0.07828259468078613
4819,50.0,15.0,"[60, 30, 60]",30.0,1.1432447171413005e-05,8.846201918917607e-06,0.005096136353038709,0.6769411563873291,0.08194732666015625
4820,50.0,15.0,"[60, 30, 60]",40.0,1.023527986616487e-08,7.090116481508073e-09,1023.2500568345216,0.717949628829956,0.08643794059753418
4821,50.0,15.0,"[60, 40, 60]",20.0,0.008448878388317182,0.007962112066913277,8.093693420394812,0.6748840808868408,0.08239436149597168
4822,50.0,15.0,"[60, 40, 60]",30.0,7.999242382084856e-06,1.026375005884912e-05,0.9848314077859464,0.7065167427062988,0.08613324165344238
4823,50.0,15.0,"[60, 40, 60]",40.0,1.0680835814219672e-08,8.178199738455676e-09,1.5601858945902058e-06,0.7221274375915527,0.09984683990478516
4824,50.0,13.0,"[60, 30, 60]",20.0,0.0022892682544192926,0.0029904269772418014,9.62164662426153,0.15854167938232422,0.018021583557128906
4825,50.0,13.0,"[60, 30, 60]",30.0,1.6575592963713098e-06,2.41065709073684e-06,0.00918280915427477,0.16156411170959473,0.0167388916015625
4826,50.0,13.0,"[60, 30, 60]",40.0,2.305986366251514e-09,2.517310141205406e-09,1023.0468575683944,0.1525578498840332,0.017169475555419922
4827,50.0,13.0,"[60, 40, 60]",20.0,0.002336866561890556,0.0030782794596154895,3.813795989147659,0.15179157257080078,0.017518043518066406
4828,50.0,13.0,"[60, 40, 60]",30.0,2.863998778094114e-06,2.223258745714596e-06,1.0031603190047138,0.15289044380187988,0.01827526092529297
4829,50.0,13.0,"[60, 40, 60]",40.0,3.2715355632721864e-09,2.882432627725487e-09,1.0088971823720763e-05,0.15322160720825195,0.019022464752197266
4830,50.0,14.0,"[60, 30, 60]",20.0,0.004044182070818207,0.005706690811867777,59.6925070975439,0.32671213150024414,0.035928964614868164
4831,50.0,14.0,"[60, 30, 60]",30.0,4.14511255731643e-06,3.7327043190148057e-06,0.06246605941311562,0.3170504570007324,0.037014007568359375
4832,50.0,14.0,"[60, 30, 60]",40.0,5.134591325499589e-09,5.7992274788276745e-09,1023.0937429117472,0.3473389148712158,0.04429268836975098
4833,50.0,14.0,"[60, 40, 60]",20.0,0.004698802052918431,0.006085274085668591,7.561153470391754,0.3215291500091553,0.038092613220214844
4834,50.0,14.0,"[60, 40, 60]",30.0,5.108833411893355e-06,6.365332057201332e-06,1.0267096917777834,0.33979225158691406,0.03732132911682129
4835,50.0,14.0,"[60, 40, 60]",40.0,4.1121135724524095e-09,6.2798822061114845e-09,1.1687433184385205e-05,0.3369457721710205,0.03934836387634277
4836,50.0,15.0,"[60, 30, 60]",20.0,0.009777092680480296,0.01052746511702737,120.80646176449447,0.7034006118774414,0.08545684814453125
4837,50.0,15.0,"[60, 30, 60]",30.0,8.667784931379626e-06,1.0334793214943108e-05,0.0046524850810048075,0.6973090171813965,0.08127379417419434
4838,50.0,15.0,"[60, 30, 60]",40.0,9.480789123010852e-09,9.277291185384716e-09,1023.2500556626931,0.7054245471954346,0.07863259315490723
4839,50.0,15.0,"[60, 40, 60]",20.0,0.007115337625040498,0.010185248057389715,125.69907469961383,0.7197113037109375,0.0846717357635498
4840,50.0,15.0,"[60, 40, 60]",30.0,9.685622564646895e-06,1.0511955857018692e-05,1.160528376597096,0.7176451683044434,0.08452129364013672
4841,50.0,15.0,"[60, 40, 60]",40.0,8.566703025762305e-09,1.1382720972758e-08,0.00013444952097730703,0.6960422992706299,0.08733654022216797
4842,50.0,13.0,"[60, 30, 60]",20.0,0.001690119476480688,0.0023773656995856917,1.002083148153633,0.16386938095092773,0.017882585525512695
4843,50.0,13.0,"[60, 30, 60]",30.0,1.6179519519293274e-06,1.7973758128787622e-06,0.0015459632815070217,0.1532764434814453,0.017688989639282227
4844,50.0,13.0,"[60, 30, 60]",40.0,2.142521668918109e-09,2.2197510400976594e-09,1023.0468739291204,0.16884064674377441,0.020138978958129883
4845,50.0,13.0,"[60, 40, 60]",20.0,0.002302466259232779,0.002660872590025327,1.3062730837016758,0.17467904090881348,0.02310800552368164
4846,50.0,13.0,"[60, 40, 60]",30.0,3.457796729989479e-06,2.0762262093350945e-06,1.0017576249402884,0.1693124771118164,0.01874828338623047
4847,50.0,13.0,"[60, 40, 60]",40.0,1.7659700217742308e-09,2.357933891339783e-09,6.453493910181622e-10,0.1629171371459961,0.018837690353393555
4848,50.0,14.0,"[60, 30, 60]",20.0,0.004283062269969258,0.004787624525344987,2.1289097480488453,0.3295400142669678,0.039177894592285156
4849,50.0,14.0,"[60, 30, 60]",30.0,4.587458240159772e-06,4.452283971843114e-06,0.0003368247307360249,0.3405148983001709,0.039432525634765625
4850,50.0,14.0,"[60, 30, 60]",40.0,4.589169623430447e-09,6.045245878239002e-09,1023.0937681912188,0.33367133140563965,0.041359663009643555
4851,50.0,14.0,"[60, 40, 60]",20.0,0.004141985648105779,0.004693292675056991,3.7592077156115073,0.33826518058776855,0.04017829895019531
4852,50.0,14.0,"[60, 40, 60]",30.0,5.82163797979659e-06,3.83309683274961e-06,0.997072806146395,0.3576836585998535,0.04017496109008789
4853,50.0,14.0,"[60, 40, 60]",40.0,4.531096012584239e-09,3.6737959309910407e-09,5.737590377843481e-06,0.3423891067504883,0.038962602615356445
4854,50.0,15.0,"[60, 30, 60]",20.0,0.007639020652803933,0.008233358258624453,8.068974067592787,0.7023510932922363,0.07805109024047852
4855,50.0,15.0,"[60, 30, 60]",30.0,7.595652955443523e-06,1.0209358370189288e-05,0.01244642145664959,0.6912586688995361,0.07872533798217773
4856,50.0,15.0,"[60, 30, 60]",40.0,8.408123584069674e-09,9.5439071887832e-09,1023.2500424462075,0.7087807655334473,0.08283090591430664
4857,50.0,15.0,"[60, 40, 60]",20.0,0.009283496501686089,0.008580949543853819,6.017077720973485,0.705650806427002,0.07793951034545898
4858,50.0,15.0,"[60, 40, 60]",30.0,6.431743896332386e-06,9.558888941255674e-06,1.019612398708887,0.7003958225250244,0.08454322814941406
4859,50.0,15.0,"[60, 40, 60]",40.0,7.954764396172318e-09,1.1478062711548049e-08,9.630008941965476e-06,0.6966280937194824,0.08437514305114746
4860,50.0,13.0,"[60, 30, 60]",20.0,0.0021732764861447118,0.002517830494426758,1.620816241419633,0.16350364685058594,0.019090652465820312
4861,50.0,13.0,"[60, 30, 60]",30.0,1.7277362660379778e-06,2.123091666413823e-06,0.00034062800561315804,0.15804147720336914,0.017119646072387695
4862,50.0,13.0,"[60, 30, 60]",40.0,1.9224518227018084e-09,2.429279738852961e-09,1023.0468765473842,0.16180658340454102,0.017246484756469727
4863,50.0,13.0,"[60, 40, 60]",20.0,0.001908955078582814,0.002266020061867202,1.3810219833982484,0.16156864166259766,0.018244028091430664
4864,50.0,13.0,"[60, 40, 60]",30.0,1.982508894011589e-06,2.1307179519149724e-06,0.9989911923293012,0.15454626083374023,0.017876148223876953
4865,50.0,13.0,"[60, 40, 60]",40.0,1.998407452637434e-09,2.3549568147261303e-09,1.1181185333548798e-06,0.16183161735534668,0.019193410873413086
4866,50.0,14.0,"[60, 30, 60]",20.0,0.003813154881486952,0.005687645915050607,2.7334127419395546,0.34490966796875,0.04279065132141113
4867,50.0,14.0,"[60, 30, 60]",30.0,4.215047683733418e-06,5.390555732557329e-06,0.0022693761903632634,0.33098673820495605,0.03968977928161621
4868,50.0,14.0,"[60, 30, 60]",40.0,3.120165492971201e-09,3.9665503459539526e-09,1023.0937549392814,0.3405003547668457,0.03736472129821777
4869,50.0,14.0,"[60, 40, 60]",20.0,0.004275693059120599,0.0042950920875699855,0.2056013635023818,0.3324403762817383,0.04045391082763672
4870,50.0,14.0,"[60, 40, 60]",30.0,4.026201497483367e-06,4.000999002852264e-06,0.9994469862301582,0.3275265693664551,0.041875600814819336
4871,50.0,14.0,"[60, 40, 60]",40.0,4.472353547733199e-09,3.9933825016336016e-09,2.1230581866079886e-06,0.3302474021911621,0.040268659591674805
4872,50.0,15.0,"[60, 30, 60]",20.0,0.006684994520998463,0.008959258251324478,3.376452842711252,0.7039468288421631,0.08286404609680176
4873,50.0,15.0,"[60, 30, 60]",30.0,6.8306566688821505e-06,9.16996418621687e-06,0.0035055789321101548,0.6801917552947998,0.0799562931060791
4874,50.0,15.0,"[60, 30, 60]",40.0,5.725107687961818e-09,1.1889714122079443e-08,1023.250058160878,0.6954967975616455,0.08352994918823242
4875,50.0,15.0,"[60, 40, 60]",20.0,0.006928285074332808,0.00888337643136993,6.204802366537723,0.6916201114654541,0.0775294303894043
4876,50.0,15.0,"[60, 40, 60]",30.0,7.857736779330167e-06,6.922625970097504e-06,1.0042888463579103,0.6923449039459229,0.08344721794128418
4877,50.0,15.0,"[60, 40, 60]",40.0,8.52753700463454e-09,7.141587006311216e-09,1.716738795581516e-06,0.7032935619354248,0.08162164688110352
4878,50.0,13.0,"[60, 30, 60]",20.0,0.0026819870708604076,0.0014701507704215917,0.23014495813024605,0.1585550308227539,0.019463300704956055
4879,50.0,13.0,"[60, 30, 60]",30.0,2.6864382121857233e-06,2.042790791256008e-06,0.0023277370435490913,0.16567659378051758,0.018714427947998047
4880,50.0,13.0,"[60, 30, 60]",40.0,2.0431112737434973e-09,2.203971702743507e-09,1023.0468890768623,0.16719818115234375,0.018841266632080078
4881,50.0,13.0,"[60, 40, 60]",20.0,0.0019379989162720919,0.002353687253584948,1.5616338452904315,0.15689516067504883,0.01767444610595703
4882,50.0,13.0,"[60, 40, 60]",30.0,2.143095933507794e-06,2.088250657647325e-06,0.9959435470711503,0.15766191482543945,0.01883244514465332
4883,50.0,13.0,"[60, 40, 60]",40.0,1.7465809094839897e-09,2.165800281393333e-09,3.925218997858516e-07,0.1652224063873291,0.018709421157836914
4884,50.0,14.0,"[60, 30, 60]",20.0,0.003911141193438427,0.004629842486259047,5.0297569269478855,0.3255341053009033,0.0413060188293457
4885,50.0,14.0,"[60, 30, 60]",30.0,4.677932140450225e-06,4.409227139600683e-06,0.0004597122685145987,0.31912922859191895,0.03849315643310547
4886,50.0,14.0,"[60, 30, 60]",40.0,3.3538917469891437e-09,3.993100578551149e-09,1023.0937479334088,0.32570528984069824,0.04106473922729492
4887,50.0,14.0,"[60, 40, 60]",20.0,0.004338655896944143,0.004761643486375278,4.704866707393689,0.34187793731689453,0.03898048400878906
4888,50.0,14.0,"[60, 40, 60]",30.0,3.827422563382301e-06,5.142254589486272e-06,0.996923422103834,0.339749813079834,0.045583248138427734
4889,50.0,14.0,"[60, 40, 60]",40.0,3.775742438636438e-09,3.3694804537345016e-09,1.5489872728514808e-06,0.37938475608825684,0.04429745674133301
4890,50.0,15.0,"[60, 30, 60]",20.0,0.00811902573274186,0.007457570327757064,8.147250436760057,0.7596406936645508,0.089996337890625
4891,50.0,15.0,"[60, 30, 60]",30.0,8.356822273297818e-06,9.438633695674318e-06,0.0006702204763890817,0.7649621963500977,0.11099457740783691
4892,50.0,15.0,"[60, 30, 60]",40.0,8.544963244856707e-09,6.407945846414618e-09,1023.2500575905437,0.7434005737304688,0.0831000804901123
4893,50.0,15.0,"[60, 40, 60]",20.0,0.007039264955863285,0.0107966228183966,1.1444170892755896,0.8224122524261475,0.10271739959716797
4894,50.0,15.0,"[60, 40, 60]",30.0,8.90380891370766e-06,8.735783496437334e-06,1.0064249537358423,0.731224536895752,0.07838034629821777
4895,50.0,15.0,"[60, 40, 60]",40.0,6.895186687172828e-09,7.164418703448358e-09,5.267291149642788e-06,0.6769702434539795,0.08041071891784668
4896,50.0,13.0,"[60, 30, 60]",20.0,0.0020490786643375483,0.0022137027077713724,1.8362378949301958,0.15666508674621582,0.017772674560546875
4897,50.0,13.0,"[60, 30, 60]",30.0,2.173179244075158e-06,2.5162727285671446e-06,0.00047802993610497667,0.1648855209350586,0.022623300552368164
4898,50.0,13.0,"[60, 30, 60]",40.0,1.896005079435788e-09,1.8421475499696505e-09,1023.046875228617,0.16910982131958008,0.019501686096191406
4899,50.0,13.0,"[60, 40, 60]",20.0,0.0022015623190382617,0.001976797148152454,1.148898932433274,0.16547775268554688,0.019631385803222656
4900,50.0,13.0,"[60, 40, 60]",30.0,1.960256522599494e-06,1.7609728123157284e-06,0.9991667547078785,0.16689300537109375,0.019639015197753906
4901,50.0,13.0,"[60, 40, 60]",40.0,2.047810556540926e-09,2.314645263682189e-09,1.162457106875309e-06,0.16208434104919434,0.020511388778686523
4902,50.0,14.0,"[60, 30, 60]",20.0,0.003714524457173222,0.00484603993058589,0.7359062503096504,0.3345615863800049,0.03838849067687988
4903,50.0,14.0,"[60, 30, 60]",30.0,4.0906905523836035e-06,4.802789056745917e-06,0.0013408366286454777,0.3372533321380615,0.037151336669921875
4904,50.0,14.0,"[60, 30, 60]",40.0,4.200680557643182e-09,4.112938602529945e-09,1023.0937536314486,0.32935404777526855,0.04005861282348633
4905,50.0,14.0,"[60, 40, 60]",20.0,0.00374956960947505,0.0029172469878283942,0.03184559001058085,0.3308849334716797,0.039731740951538086
4906,50.0,14.0,"[60, 40, 60]",30.0,3.4758855466205337e-06,3.0525413681725797e-06,0.9971271683802677,0.35843348503112793,0.03636956214904785
4907,50.0,14.0,"[60, 40, 60]",40.0,3.5395889690848987e-09,4.532643994183979e-09,1.0658796235884028e-06,0.319563627243042,0.037545204162597656
4908,50.0,15.0,"[60, 30, 60]",20.0,0.00733112455337957,0.006834317499535569,7.887045243310139,0.6918582916259766,0.08756113052368164
4909,50.0,15.0,"[60, 30, 60]",30.0,6.196885222423307e-06,9.04499283263064e-06,0.010542772578562027,0.7124693393707275,0.08411645889282227
4910,50.0,15.0,"[60, 30, 60]",40.0,5.7555125898845685e-09,6.152781515040105e-09,1023.2500657842282,0.6987676620483398,0.08263325691223145
4911,50.0,15.0,"[60, 40, 60]",20.0,0.008463649120106644,0.006949882228521674,2.1784179642058645,0.7173187732696533,0.0847022533416748
4912,50.0,15.0,"[60, 40, 60]",30.0,7.44159597307922e-06,6.779605438306704e-06,0.9906345468222237,0.7183260917663574,0.08269214630126953
4913,50.0,15.0,"[60, 40, 60]",40.0,6.233494132468069e-09,8.507073241801486e-09,3.5264804491999215e-06,0.7064814567565918,0.07930541038513184
4914,50.0,13.0,"[60, 30, 60]",20.0,0.0025055865052396125,0.0024226523269843883,1.0406604305922993,0.16576695442199707,0.019296646118164062
4915,50.0,13.0,"[60, 30, 60]",30.0,2.476929159764581e-06,2.852166496681355e-06,0.0003675206193674358,0.16785669326782227,0.018390178680419922
4916,50.0,13.0,"[60, 30, 60]",40.0,3.599453193957147e-09,2.4235307257289835e-09,1023.046876922748,0.17540216445922852,0.018046140670776367
4917,50.0,13.0,"[60, 40, 60]",20.0,0.0031797479582807097,0.0017481934516146668,0.6785212982941299,0.16572093963623047,0.018925189971923828
4918,50.0,13.0,"[60, 40, 60]",30.0,2.298353516195714e-06,1.9285003895600695e-06,1.0010331594726098,0.16353702545166016,0.018670320510864258
4919,50.0,13.0,"[60, 40, 60]",40.0,2.251149978570886e-09,2.1766548890202947e-09,2.117181310608187e-06,0.16570448875427246,0.018245697021484375
4920,50.0,14.0,"[60, 30, 60]",20.0,0.004889666898446137,0.004083796096266304,2.126788998822939,0.34961676597595215,0.04286670684814453
4921,50.0,14.0,"[60, 30, 60]",30.0,4.1269955287489935e-06,4.647127064421453e-06,0.0022813818170425,0.3324308395385742,0.04052734375
4922,50.0,14.0,"[60, 30, 60]",40.0,4.1862131324037735e-09,4.628934282563901e-09,1023.093757269876,0.34117889404296875,0.039362192153930664
4923,50.0,14.0,"[60, 40, 60]",20.0,0.004472320443643878,0.0032932342446767016,0.376492274432476,0.35364651679992676,0.03966712951660156
4924,50.0,14.0,"[60, 40, 60]",30.0,4.139461535724288e-06,3.384912185744075e-06,0.995515972496317,0.3418724536895752,0.040570735931396484
4925,50.0,14.0,"[60, 40, 60]",40.0,4.420483869798116e-09,4.626288906383468e-09,4.9447717442208576e-06,0.3393378257751465,0.03955864906311035
4926,50.0,15.0,"[60, 30, 60]",20.0,0.010361144455742852,0.0107960367117486,7.022951071235801,0.715641975402832,0.08690977096557617
4927,50.0,15.0,"[60, 30, 60]",30.0,1.1605600350971748e-05,9.013506128196623e-06,0.00011767675719447085,0.7110562324523926,0.0854482650756836
4928,50.0,15.0,"[60, 30, 60]",40.0,1.064147755895344e-08,1.4147324353552553e-08,1023.250077998912,0.7193863391876221,0.08329892158508301
4929,50.0,15.0,"[60, 40, 60]",20.0,0.010561004598947332,0.0076742350136262995,1.5285785637241338,0.704974889755249,0.08490133285522461
4930,50.0,15.0,"[60, 40, 60]",30.0,8.309995944349387e-06,9.181441322258218e-06,0.9886579435208344,0.7074234485626221,0.0779578685760498
4931,50.0,15.0,"[60, 40, 60]",40.0,1.0539707817313026e-08,9.218899397822044e-09,8.773029679988306e-06,0.6962580680847168,0.08280301094055176
4932,50.0,13.0,"[60, 30, 60]",20.0,0.002737170199915957,0.00225117997608619,1.2483451679482227,0.15282177925109863,0.01865243911743164
4933,50.0,13.0,"[60, 30, 60]",30.0,2.3478209145462495e-06,2.7442735159625605e-06,0.0033613835087186275,0.15668749809265137,0.018023967742919922
4934,50.0,13.0,"[60, 30, 60]",40.0,2.246724719949602e-09,2.364475768607309e-09,1023.0468871382149,0.1574389934539795,0.01795029640197754
4935,50.0,13.0,"[60, 40, 60]",20.0,0.0019184615527591082,0.0025921589054563503,0.6603296167473953,0.1517195701599121,0.018815040588378906
4936,50.0,13.0,"[60, 40, 60]",30.0,2.2102123378812893e-06,2.584302793687029e-06,0.9981288422455015,0.15529751777648926,0.017737865447998047
4937,50.0,13.0,"[60, 40, 60]",40.0,1.5429917449767753e-09,2.441583099020922e-09,1.8496255792721299e-06,0.16144299507141113,0.01969289779663086
4938,50.0,14.0,"[60, 30, 60]",20.0,0.004664496281320265,0.0050784276120334594,7.628272066804152,0.33396053314208984,0.037581682205200195
4939,50.0,14.0,"[60, 30, 60]",30.0,5.69896415644838e-06,4.54618268174583e-06,0.0027643577163698825,0.35120368003845215,0.03881549835205078
4940,50.0,14.0,"[60, 30, 60]",40.0,4.760224407499753e-09,4.562342503450446e-09,1023.0937610911668,0.32568931579589844,0.03948211669921875
4941,50.0,14.0,"[60, 40, 60]",20.0,0.0056429758029329785,0.00504879211181898,0.7158036713779499,0.3229091167449951,0.04057908058166504
4942,50.0,14.0,"[60, 40, 60]",30.0,3.6615826208076733e-06,3.8487586701958955e-06,1.005978650631432,0.34033966064453125,0.03995227813720703
